# s1, s2, s3, s4, s5, s6, s7, s8, s9, sMean, LidoSNS1, LidoSNS2, LidoSNS3, LidoSNSmean, LidoSham1, LidoSham2, LidoSham3, LidoShamMean, Hex1, Hex2, Hex3, HexMean, Atr1, Atr2, Atr3, AtrMean
8.683467603414498637e-01,2.855852239876000565e-01,3.409022771484998549e-01,7.257508090852937688e-01,9.131614459663695005e-01,4.155647751366714493e-01,4.261169168593596512e-01,2.113749028110362416e-01,3.316605065942553887e-01,5.020515131033929102e-01,4.050363470331973526e-01,2.933392378936162115e-01,2.299125481291866835e-01,3.094293776853334621e-01,3.280007703456576107e-01,3.183751337264738024e-01,3.195473215399516898e-01,3.219744085373610343e-01,1.776438523063049446e-01,6.104628725774603470e-01,6.821537500313781255e-01,4.900868249717144631e-01,3.173759643490001170e-01,1.143004090455420341e-01,2.726623765045673164e-01,2.347795832997031373e-01
8.671895552239305971e-01,3.105278759634089170e-01,3.409317766935459071e-01,7.892048197334873283e-01,9.605978542545926535e-01,4.020995974371984749e-01,4.167224836321821724e-01,2.104465720965834064e-01,3.540430744974741861e-01,5.168626232813782195e-01,4.342300421699263890e-01,3.481616928664948429e-01,2.643749735174367177e-01,3.489222361846193166e-01,2.720196287056538265e-01,2.938525114410168726e-01,3.403013777703250975e-01,3.020578393056652655e-01,1.892153212910955007e-01,5.809740509879333104e-01,6.372546372495377920e-01,4.691480031761889324e-01,2.836671866447232904e-01,1.145821185900956635e-01,3.002779621031379520e-01,2.328424224459856307e-01
8.652888438934439597e-01,3.059487827842432006e-01,3.637248698628169907e-01,7.321003716901899327e-01,9.662191658016368034e-01,3.838958533904218706e-01,4.432469632564277617e-01,1.959174783229315209e-01,3.231859312694524422e-01,5.088364733635070136e-01,4.264305987546663235e-01,3.430691081510701679e-01,2.831638782883914018e-01,3.508878617313759829e-01,2.354311012094115196e-01,2.497681033722415067e-01,2.935275103117674922e-01,2.595755716311401451e-01,1.887718508153738983e-01,6.100371290374766442e-01,6.132148953529593660e-01,4.706746250686033584e-01,3.465779205089233872e-01,1.691401551237078082e-01,2.922930835443423581e-01,2.693370530589911938e-01
8.390667361114310108e-01,2.748654125783318025e-01,4.468312618409541193e-01,7.497059739579583493e-01,9.805727333167283399e-01,4.574577573303372224e-01,4.358321102467400121e-01,2.075036955133938987e-01,3.082171154051451256e-01,5.222280884778910393e-01,4.681977814550976058e-01,3.690090910195579221e-01,3.571850207786922970e-01,3.981306310844492380e-01,2.124334671322728185e-01,2.434793654254718831e-01,3.652777023300075032e-01,2.737301782959173924e-01,2.230905584497406835e-01,6.419278263063745715e-01,5.195409814833567008e-01,4.615197887464906334e-01,3.341200690569451348e-01,2.242190671670414304e-01,2.689813980954028350e-01,2.757735114397965037e-01
8.528849005084708779e-01,2.448509291431861246e-01,4.252548737704785475e-01,6.569296207685795252e-01,9.788711582002207479e-01,4.421994508966179405e-01,4.617001208846872595e-01,2.347978940498322287e-01,2.741066199087441868e-01,5.079550631256464222e-01,4.667049716888840294e-01,3.345839053134057051e-01,3.582302346576682339e-01,3.865063705533193228e-01,1.804493737743811665e-01,2.181127732326018642e-01,3.909381993722974014e-01,2.631667821264268015e-01,1.542265807495326047e-01,6.346652309944829096e-01,5.087388079359016491e-01,4.325435398933057396e-01,3.506229052689207037e-01,2.550120524184507076e-01,3.061383541128634422e-01,3.039244372667449512e-01
8.452710349196280726e-01,1.718370956996252974e-01,2.835572835251653490e-01,5.483593240263573421e-01,9.723859098993301586e-01,4.702317875041217010e-01,4.475839926500227994e-01,2.522010797520479741e-01,2.505107556243160727e-01,4.713264737334015853e-01,5.015636384440483875e-01,2.832241268562597503e-01,3.715748232133989637e-01,3.854541961712357190e-01,2.050788399239337478e-01,2.101899421257854839e-01,4.146381895177881916e-01,2.766356571891691041e-01,1.489456090146205614e-01,6.598412294597011396e-01,6.303552508808365484e-01,4.797140297850527868e-01,3.736874757186683382e-01,3.065822709607942675e-01,3.205025865435402466e-01,3.335907777410009878e-01
8.345338503951126308e-01,1.576550543123744208e-01,2.877583611425705845e-01,5.367954549657127927e-01,9.649547078919269438e-01,4.188172190710545695e-01,3.713783214175208625e-01,2.315766371527828993e-01,2.444114640515294978e-01,4.497645633778428187e-01,4.724011989691604407e-01,2.176327093695704096e-01,2.954772386325686395e-01,3.285037156570997929e-01,2.331264224583520783e-01,2.221412343074746221e-01,4.014983686366633830e-01,2.855886751341633611e-01,1.573720684996388341e-01,6.957714674014994216e-01,6.694579624105756466e-01,5.075338327705712915e-01,4.253156626715764443e-01,3.489752374368009780e-01,3.830896902582708319e-01,3.857935301222161217e-01
8.442823777620788173e-01,1.478076525561817789e-01,2.010024536105561310e-01,4.938341160827121601e-01,9.461909261694927409e-01,4.521958508203823834e-01,2.665065455426841590e-01,2.392609431101092865e-01,2.413384397556598004e-01,4.258243672677619052e-01,4.680533306129944782e-01,2.147714523511012885e-01,2.694142294489978440e-01,3.174130041376978517e-01,2.501526176313362271e-01,2.320760659479873256e-01,4.699007005003864035e-01,3.173764613599033280e-01,1.483923174841379478e-01,6.980725374999622312e-01,7.107280269227829184e-01,5.190642939689610325e-01,3.827886570532797461e-01,3.186096047831952771e-01,4.833490839582396115e-01,3.949157819315715634e-01
8.279777599030182511e-01,1.693936947376400437e-01,1.487805399069173917e-01,3.574324905040924816e-01,8.858239590117833462e-01,4.880857111456563535e-01,2.377086684736099131e-01,2.351008719198077190e-01,2.270385839268442285e-01,3.974824755032632662e-01,4.400413412043064909e-01,2.066312135704549691e-01,2.492309588521095520e-01,2.986345045422903466e-01,2.350849302994745815e-01,2.298037355282843974e-01,3.878374694778329856e-01,2.842420451018639604e-01,1.597279707464736020e-01,7.406037477820774928e-01,8.013190199514241829e-01,5.672169128266584259e-01,3.169558625559488751e-01,3.477781154313362433e-01,5.072588202592953621e-01,3.906642660821935120e-01
8.173809666297188192e-01,1.681629948025104571e-01,1.721078654040326117e-01,3.119255428001508901e-01,8.543558300783218318e-01,5.535167453887254174e-01,2.042815557843340457e-01,2.205134857453089070e-01,2.886524500475843302e-01,3.989886040756319696e-01,4.021963005167890626e-01,2.361246246022119522e-01,2.718745061934640939e-01,3.033984771041550177e-01,2.519011941489154305e-01,2.035472229727929572e-01,3.190499343907760021e-01,2.581661171708281022e-01,1.570865592160984592e-01,7.738796554532285654e-01,8.473665997565404950e-01,5.927776048086225158e-01,2.976019440680403028e-01,3.462053701953721196e-01,4.840913475901146290e-01,3.759662206178424060e-01
8.072529796676235492e-01,1.936005421432298590e-01,2.017709159680009523e-01,3.505320030485677418e-01,8.304759822234928368e-01,5.946237506269838047e-01,2.931935213093438963e-01,1.873529367343536589e-01,3.033462470160600555e-01,4.180165420819618172e-01,3.504575956174022511e-01,2.447798145330778996e-01,2.618242178643043760e-01,2.856872093382614719e-01,2.071502042931541721e-01,1.926907128240998301e-01,2.620185328310611905e-01,2.206198166494384161e-01,2.084169815109461754e-01,7.664190369748524745e-01,7.897517628318866389e-01,5.881959271058950778e-01,3.097313969708437864e-01,3.174856573173073793e-01,4.687975559728386199e-01,3.653382034203299100e-01
7.879309882094787110e-01,2.157020523323026906e-01,1.993840962885457258e-01,3.760077059338129968e-01,8.293569837747384321e-01,6.707448027449572914e-01,3.142622970235365298e-01,2.073080675794585770e-01,3.182211894843163802e-01,4.354353537079053149e-01,3.411750304495796970e-01,2.529146653459178884e-01,2.857430172865491613e-01,2.932775710273489156e-01,1.898062124725214406e-01,1.602660348356352016e-01,2.513280583036248683e-01,2.004667685372605312e-01,2.306864181504408862e-01,7.232931097573243040e-01,7.570463477958526699e-01,5.703419585678726200e-01,2.912522938132070527e-01,2.811497707277268998e-01,3.851705370898684810e-01,3.191908672102675149e-01
7.730841952951778007e-01,2.588929976775773412e-01,2.099697604201679613e-01,4.808993334693753008e-01,8.360229022946441546e-01,7.181921722536301900e-01,3.861647502101817619e-01,2.128757821878125012e-01,3.516101255550239668e-01,4.697457799292878988e-01,3.337711434444116665e-01,2.325190177644259337e-01,3.108948172239394125e-01,2.923949928109256802e-01,1.971768614244609752e-01,1.329454698596890805e-01,1.608029239671509569e-01,1.636417517504336616e-01,3.071010920572618264e-01,7.314159210469114436e-01,6.886050040000725181e-01,5.757073390347485775e-01,3.007973319918960664e-01,2.609753589163247289e-01,3.177185956068256933e-01,2.931637621716821629e-01
8.042081285444254712e-01,2.648491389733379497e-01,2.131574071281732985e-01,5.988953153124867423e-01,8.769538006904070704e-01,7.076298309747258708e-01,4.562990851798900960e-01,1.632571725357593040e-01,3.485336983098420438e-01,4.926426197387830941e-01,3.251956133685183770e-01,2.439106184191558724e-01,2.475357734187212944e-01,2.722140017354652275e-01,2.254434285191450615e-01,1.312643605627982768e-01,1.919250004567857049e-01,1.828775965129096903e-01,3.141426083667880897e-01,6.848119728200942058e-01,7.148912221201811912e-01,5.712819344356878659e-01,4.026756372354839408e-01,2.177147256162399458e-01,3.273318395214886434e-01,3.159074007910708803e-01
8.189836927929519117e-01,2.876591004668966889e-01,1.715711020645215856e-01,7.286691319968809921e-01,9.113800171718480225e-01,6.892356198954487922e-01,5.379283645164946170e-01,1.625146751626516672e-01,2.998336957442034878e-01,5.119750444235441345e-01,3.037587610801978366e-01,2.200585476931507800e-01,2.014698151351325406e-01,2.417623746361603765e-01,2.231389375159665289e-01,1.440378736438759633e-01,2.158415778820511888e-01,1.943394630139645418e-01,3.320825089236663641e-01,6.842197744533791148e-01,6.863669869613573393e-01,5.675564234461342172e-01,4.450720742171966893e-01,2.573094736022156215e-01,2.851914087175771439e-01,3.291909855123298367e-01
8.355050685962964740e-01,3.004438762040934074e-01,2.242877137850967928e-01,8.125393356526302568e-01,9.322558551146926664e-01,7.007061785352476369e-01,4.268973685678844054e-01,1.609292052748529100e-01,3.056105049572181431e-01,5.221305674097791449e-01,3.232345491463803344e-01,1.906460153709758631e-01,2.360812557460008065e-01,2.499872734211190106e-01,2.094789658472223093e-01,1.634279210203430921e-01,2.807908184496540338e-01,2.178992351057398302e-01,3.021577299674518824e-01,6.593100333463525198e-01,7.159600516970527906e-01,5.591426050036191198e-01,4.696879047402461316e-01,2.507090947687317106e-01,2.883851159627169869e-01,3.362607051572316652e-01
8.572518158681333711e-01,3.221902956350760627e-01,2.330341750070800688e-01,7.784921686786759887e-01,9.295650610302658157e-01,7.022050790274505516e-01,4.042124124419501641e-01,1.694582212563531809e-01,3.213125619168323288e-01,5.241913100957574789e-01,3.397743257219502655e-01,1.953806445911510647e-01,2.217658087930658439e-01,2.523069263687223729e-01,2.105169023930329730e-01,1.984283652644961704e-01,3.600390915535342518e-01,2.563281197370211317e-01,3.004599332199830997e-01,6.956610978046086080e-01,7.110937423247947198e-01,5.690715911164621055e-01,4.681175920536645441e-01,2.338947504444291725e-01,2.999849740074808091e-01,3.339991055018581290e-01
8.657511220170419630e-01,2.918566225107710466e-01,3.011216386002729672e-01,7.947622148292424749e-01,9.445479870654850396e-01,5.856208603955479486e-01,3.892055344685587670e-01,1.665525172305080959e-01,4.143302580649020905e-01,5.281943061313700838e-01,4.160474779091060671e-01,2.234931552804909072e-01,1.986026411698247895e-01,2.793810914531405509e-01,1.877038422168567366e-01,2.583277728231479498e-01,4.225588018207247498e-01,2.895301389535764880e-01,2.265945139840383205e-01,6.937831820629071222e-01,7.055431235403233359e-01,5.419736065290895466e-01,4.626611971055609729e-01,2.267584140109420443e-01,2.690862083549973027e-01,3.195019398238334030e-01
8.938017349071571971e-01,2.758964428559593784e-01,3.617129300408151726e-01,8.502308211004276917e-01,9.629781117096598564e-01,5.852934002578080719e-01,3.322108917721848798e-01,1.638861214274655309e-01,3.736794035492664312e-01,5.332988730689716128e-01,4.155478848118690505e-01,2.121461384217127599e-01,2.374969234713205368e-01,2.883969822349674583e-01,1.648260268315027699e-01,3.011338927147562683e-01,4.913218961394505979e-01,3.190939385619032120e-01,2.070942207508167654e-01,7.340003533024713755e-01,6.835724750937600680e-01,5.415556830490161344e-01,3.912625047916009069e-01,3.046229464575986867e-01,2.188338672793548878e-01,3.049064395095181790e-01
8.894805544780268747e-01,2.731126869592997997e-01,4.637018596241148094e-01,8.402692500067672210e-01,9.543861294562731024e-01,5.146797429993654749e-01,2.610037537303526167e-01,1.934529453972217428e-01,4.507380187313259623e-01,5.378694379314165053e-01,4.513525708457279961e-01,1.894342904331864363e-01,2.406780645509059013e-01,2.938216419432734816e-01,1.744664925439110559e-01,3.027271807524158365e-01,5.437233482796870465e-01,3.403056738586713315e-01,2.332896758066212439e-01,7.512835078138266898e-01,6.849271987313045873e-01,5.565001274505841922e-01,3.243805249148181136e-01,2.534901283380491810e-01,2.054286247074287586e-01,2.610997593200986566e-01
8.934048448758261651e-01,2.591876758067656050e-01,4.645403634477361376e-01,8.355936200680190717e-01,9.521506444107927791e-01,4.663319513399898364e-01,2.836097454067612600e-01,2.242840831738092677e-01,4.918092435170621224e-01,5.412124635607513667e-01,4.460026015163606194e-01,2.183252469192467626e-01,1.914136091657098748e-01,2.852471525337724745e-01,1.975039208549077274e-01,2.666304878110054011e-01,5.179646598284335379e-01,3.273663561647822129e-01,2.176670312619165826e-01,8.178277096193994344e-01,6.434120441262735079e-01,5.596355950025299064e-01,2.928234483117762577e-01,2.514734037335983885e-01,1.737727648930587065e-01,2.393565389794777565e-01
8.511157615159163914e-01,3.110406744724699135e-01,5.192241443858393035e-01,8.243055294995599303e-01,9.620232676039990327e-01,3.384789265294813054e-01,3.340022970459471940e-01,2.221766459849320030e-01,5.508964689218004418e-01,5.459181906622162517e-01,4.144185573653118015e-01,2.128252118001427162e-01,2.051404020387394556e-01,2.774613904013980004e-01,1.841499585973934983e-01,2.422600632845473001e-01,4.678833039212719203e-01,2.980977752677375636e-01,2.228398774920776759e-01,8.128890975381949380e-01,5.819214466025357524e-01,5.392168072109361221e-01,3.148024089643285950e-01,2.827422913336278265e-01,2.032771444447945552e-01,2.669406149142503071e-01
8.722196066893446176e-01,3.974211351385250057e-01,5.531520103103702013e-01,7.034716057212933027e-01,9.530998150893538190e-01,3.304208897288362090e-01,3.259268147234706814e-01,2.525488261038759674e-01,5.226353098279986620e-01,5.456551125925632739e-01,3.866179742597125601e-01,2.380674237266276749e-01,2.083738203469835126e-01,2.776864061111078974e-01,2.153059988075824438e-01,1.774685797058481174e-01,4.944035692668364845e-01,2.957260492600889967e-01,2.627398445109633829e-01,7.656949021274158662e-01,5.609881998161171390e-01,5.298076488181654442e-01,3.153672364502341230e-01,2.927656004889314656e-01,2.367132540626869230e-01,2.816153636672841798e-01
8.774071387459485560e-01,4.746550841807987697e-01,5.679264798571267425e-01,5.277319752797779984e-01,9.381306527037451826e-01,2.745064708200459225e-01,3.848226819935263165e-01,2.593010589317131798e-01,6.277332404516045017e-01,5.480238647738097102e-01,3.978795820279373285e-01,2.393268344712225770e-01,1.789285295705809742e-01,2.720449820232469507e-01,2.376911782311907362e-01,1.379495530810288528e-01,5.234339222745376663e-01,2.996915511955857703e-01,2.716745244221101530e-01,7.508229236288457287e-01,5.495979660066694361e-01,5.240318046858750689e-01,2.733384497766678800e-01,1.827109970865961885e-01,2.656076503382507892e-01,2.405523657338382859e-01
8.570830926751739076e-01,5.277361630584536112e-01,5.395161319919082876e-01,4.264967349912268668e-01,9.453082931369010122e-01,2.820967707841702810e-01,3.660888665564129840e-01,2.444445542062737842e-01,5.386436194069659233e-01,5.252682474230541132e-01,4.218370854390002256e-01,2.957727389338742907e-01,1.586031823656298967e-01,2.920710022461681654e-01,2.317216070060965083e-01,1.024155747984338005e-01,5.920061828534415316e-01,3.087144548859906412e-01,2.598666284489439815e-01,7.649645498909876107e-01,4.934269705995689148e-01,5.060860496465001690e-01,2.654485335488487863e-01,1.827492885600008887e-01,2.733794915238320078e-01,2.405257712108939128e-01
8.301508691286955122e-01,5.637524640349994565e-01,5.398263341092046641e-01,2.810960815527039358e-01,9.542077857369634097e-01,3.209403995022029332e-01,4.020272606193174281e-01,2.344947658370387100e-01,5.025172158113605514e-01,5.143347973702763198e-01,4.218625529293262844e-01,2.922493093296765210e-01,1.791034369809239024e-01,2.977384330799755507e-01,2.664848515358613779e-01,1.883717850197854093e-01,5.448964277489209973e-01,3.332510214348559097e-01,2.578526788469318598e-01,7.406422811176867071e-01,4.214956893727588860e-01,4.733302164457924843e-01,2.560342249722538099e-01,2.052456952417770764e-01,3.402504095314867749e-01,2.671767765818391926e-01
